character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,visibility,entity_density,entity_aggression,level_difficulty,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
8932,47,female,201,86,0,6,0,7,1,4,6,4,2,9,41,60,79,78,24,57,29,89,1,47,0,1,1,1,0,0,1,5,0,2,70,23,29,83,61,71,27,liminal_office,60,49,57,15,1,30,0.701
8933,44,female,201,128,5,4,4,8,2,2,3,2,1,9,16,71,13,7,21,67,20,75,1,44,0,0,1,4,1,4,0,0,0,2,59,22,26,55,62,35,33,neutral,25,47,80,20,1,59,0.607
8934,75,male,191,84,2,5,6,10,9,1,7,8,6,8,82,75,60,83,36,78,30,25,0,0,0,0,1,1,1,9,0,0,0,8,76,67,39,86,25,34,45,trap_exit,43,76,45,5,0,0,0.129
8935,37,male,183,109,7,3,5,10,5,10,8,3,2,6,28,49,32,42,43,77,87,77,1,42,1,0,0,0,1,9,1,4,0,3,56,75,53,46,48,71,43,cave_isolation,83,26,17,6,0,0,0.187
8936,59,male,172,120,2,0,2,7,7,5,1,4,0,5,51,61,83,36,77,84,58,67,1,23,0,0,1,3,0,0,1,2,0,end,45,37,59,53,45,35,86,trap_exit,56,34,77,8,1,47,0.627
8937,51,female,202,44,2,6,6,5,5,0,9,3,0,8,12,23,48,66,72,32,60,89,1,63,0,1,1,4,0,0,0,0,0,0,40,47,67,37,77,84,28,liminal_office,21,85,24,22,1,47,0.732
8938,28,female,208,117,6,1,5,9,8,4,7,6,2,7,65,88,13,35,84,55,72,72,0,0,0,1,0,0,0,0,0,0,0,4,75,24,28,79,39,74,41,cave_isolation,68,90,41,16,1,101,0.835
8939,51,female,173,49,0,10,0,2,4,9,4,6,0,5,68,87,54,15,89,57,72,37,0,0,1,0,0,0,1,9,0,0,0,2,38,30,38,69,52,70,63,flooding,23,30,32,23,1,94,0.404
8940,18,male,166,94,9,6,7,6,7,8,1,2,1,0,74,10,23,31,48,43,59,90,1,50,0,1,0,0,0,0,1,8,0,8,60,58,50,82,66,34,54,cave_isolation,72,8,69,16,1,35,0.468
8941,68,male,175,69,9,0,0,6,6,8,2,8,9,0,47,29,78,38,42,48,30,76,0,0,0,0,0,0,0,0,1,6,0,4,82,33,29,56,61,33,38,mechanical_noise,69,56,65,23,0,0,0.439
8942,19,male,143,69,7,8,9,6,10,0,0,0,1,2,37,36,74,5,58,45,60,28,0,0,0,0,1,4,1,3,1,10,1,6,17,83,66,55,39,31,77,darkness,38,30,49,2,1,23,0.343
8943,67,female,192,35,3,9,9,6,8,9,1,9,3,6,13,54,52,46,39,30,38,72,0,0,1,1,0,0,0,0,0,0,0,5,75,42,39,88,80,77,70,resource_rich,62,63,59,16,0,0,0.201
8944,42,male,210,81,4,3,2,2,4,6,9,2,2,0,62,24,51,44,51,60,88,53,1,56,1,0,0,0,1,5,0,0,0,end,64,68,47,79,29,61,83,neutral,20,64,36,17,1,51,0.433
8945,70,male,176,97,4,8,5,7,2,4,3,7,6,8,66,62,61,64,88,32,76,23,0,0,0,1,0,0,0,0,0,0,0,1,61,68,48,45,52,89,42,resource_rich,32,5,34,12,1,37,0.431
8946,69,female,189,52,3,2,2,9,2,1,0,2,8,5,85,33,68,79,89,27,24,65,0,0,1,1,0,0,0,0,1,5,0,1,32,41,70,71,79,56,78,flooding,56,88,17,12,0,0,0.27
8947,23,female,209,60,10,1,8,10,7,3,8,6,0,6,78,52,54,29,43,48,67,54,0,0,1,1,1,2,1,10,1,9,0,5,60,61,43,84,48,75,44,cave_isolation,44,86,32,4,0,0,0.223
8948,59,female,165,94,0,4,1,5,3,0,0,4,9,6,56,40,58,30,77,86,34,44,0,0,0,0,0,0,0,0,1,2,0,7,38,62,39,63,62,28,85,resource_rich,28,45,60,23,1,63,0.539
8949,42,male,164,52,2,2,8,0,9,8,9,3,3,0,84,36,71,30,76,61,55,66,0,0,0,0,1,4,0,0,0,0,1,6,30,86,77,42,20,41,76,trap_exit,42,39,27,24,0,0,0.193
8950,74,female,172,97,7,5,0,0,2,0,7,5,5,4,38,45,15,54,44,77,36,76,1,43,1,1,1,0,0,0,0,0,0,2,33,74,57,63,28,85,89,neutral,30,28,46,5,1,113,0.424
8951,50,female,206,75,1,3,6,0,1,0,8,1,0,10,36,67,65,24,28,63,68,52,1,95,0,1,0,0,0,0,1,1,0,0,43,74,60,76,63,62,39,neutral,82,45,29,1,0,0,0.256
8952,31,female,176,116,7,3,7,8,5,0,1,1,8,5,70,40,32,55,68,40,85,63,1,71,0,0,1,3,0,0,1,7,1,6,6,88,72,89,43,46,60,neutral,54,9,29,6,1,95,0.498
8953,59,male,177,77,10,9,1,8,8,7,8,8,2,0,31,74,58,21,44,37,63,64,1,99,1,1,1,0,0,0,0,0,1,7,48,50,26,72,46,44,83,trap_exit,29,60,71,3,1,38,0.69
8954,65,male,166,116,3,4,5,7,9,5,8,1,7,3,40,29,31,78,69,70,58,69,1,87,1,1,0,0,0,0,0,0,0,6,16,77,48,60,85,57,80,flooding,72,90,26,0,1,83,0.606
8955,40,male,152,130,8,5,6,7,0,9,9,10,5,6,10,28,62,33,65,71,83,21,1,86,1,0,0,0,1,9,0,0,1,end,44,55,34,78,82,52,67,neutral,40,92,23,10,1,7,0.301
8956,59,female,162,72,7,9,1,4,7,8,4,7,4,1,25,25,20,30,50,68,89,90,1,54,0,0,0,0,0,0,0,0,0,7,37,55,49,44,61,66,44,flooding,44,84,57,20,1,98,0.795
8957,67,male,206,61,7,9,0,4,3,5,4,4,10,4,54,36,36,70,30,57,44,69,0,0,1,0,0,0,1,7,1,1,0,3,52,79,25,33,30,27,43,neutral,78,84,26,12,0,0,0.155
8958,28,female,194,83,3,9,9,4,3,0,0,8,7,9,21,65,11,41,43,71,40,89,1,99,0,0,0,0,1,4,1,6,0,7,38,69,45,87,22,82,64,neutral,79,20,81,22,0,0,0.184
8959,20,female,176,90,1,5,2,5,7,7,9,7,5,10,16,22,39,50,69,85,52,36,1,71,0,1,1,5,1,7,0,0,0,7,25,58,46,45,83,25,53,mechanical_noise,20,80,56,13,1,26,0.492
8960,45,female,151,127,7,6,8,3,8,7,8,6,6,0,63,15,47,7,36,46,87,44,1,66,0,0,1,0,0,0,1,4,0,1,40,59,42,77,66,88,43,resource_rich,66,16,72,14,1,77,0.492
8961,56,male,193,83,6,6,5,4,3,2,4,1,5,4,47,57,42,30,38,55,70,40,0,0,1,0,0,0,0,0,1,7,0,1,73,63,55,47,29,67,57,cave_isolation,61,90,34,4,0,0,0.229
8962,20,female,159,75,1,3,4,7,5,3,7,9,5,5,32,66,36,53,62,50,78,73,0,0,0,0,0,0,1,7,1,4,1,6,26,91,40,80,56,61,59,haunted_hotel,62,54,30,16,1,45,0.278
8963,18,female,157,118,6,10,5,2,4,4,4,6,8,5,74,50,25,75,78,54,66,85,1,53,0,0,0,0,0,0,1,4,1,5,51,45,71,72,41,78,76,neutral,27,68,79,1,1,46,0.547
8964,27,male,146,94,0,5,8,1,6,0,1,3,0,6,53,61,76,59,81,72,60,53,1,67,0,1,1,4,0,0,1,3,1,6,10,77,48,52,35,61,73,liminal_office,60,28,62,24,0,0,0.129
8965,30,other,141,133,5,3,6,7,1,7,3,7,10,6,13,68,18,48,44,24,25,69,1,44,0,1,0,0,1,8,1,4,0,1,70,27,21,34,27,72,44,liminal_office,40,18,67,9,0,0,0.328
8966,17,male,193,121,6,1,0,8,0,3,5,2,5,7,40,19,19,34,21,75,64,53,0,0,0,1,0,0,1,1,1,7,0,1,68,57,29,52,40,63,46,darkness,37,71,36,10,0,0,0.218
8967,22,female,147,90,1,10,10,5,3,5,5,10,10,6,57,10,49,22,85,59,21,87,1,24,0,0,0,0,0,0,1,2,0,end,40,44,36,81,76,75,64,liminal_office,73,76,36,9,0,0,0.181
8968,72,male,172,110,1,7,1,5,8,5,8,8,10,1,20,33,77,35,82,70,69,90,1,71,0,0,1,1,1,5,0,0,1,3,79,27,43,37,37,36,44,cave_isolation,81,85,44,13,0,0,0.318
8969,53,female,185,96,10,0,5,2,3,9,6,1,4,9,68,37,78,43,20,86,71,37,0,0,1,1,0,0,1,1,0,0,0,7,39,56,51,70,43,86,88,mechanical_noise,22,45,71,3,0,0,0.285
8970,24,female,181,133,7,4,1,4,9,1,3,7,1,5,11,86,17,58,64,58,78,86,1,48,0,0,0,0,1,6,0,0,0,6,16,60,56,30,61,62,52,trap_exit,32,77,19,12,1,55,0.664
8971,23,male,202,96,1,2,7,9,6,4,5,2,2,5,84,29,72,53,85,69,24,73,1,78,1,1,0,0,0,0,1,10,0,5,75,61,43,62,63,45,60,cave_isolation,30,85,35,1,0,0,0.277
8972,31,female,172,134,9,5,5,4,10,3,2,4,7,7,22,66,19,43,35,46,88,20,0,0,0,0,1,5,0,0,1,9,1,1,52,51,55,56,75,26,61,neutral,73,44,78,16,1,19,0.354
8973,61,female,208,76,1,7,8,6,1,2,4,2,0,3,38,78,21,23,42,57,28,85,1,30,0,1,1,1,1,3,0,0,0,8,62,43,33,86,73,76,85,liminal_office,36,95,56,8,1,13,0.541
8974,47,female,209,62,10,0,1,5,7,1,8,1,0,10,39,71,9,68,27,88,34,79,0,0,1,1,1,2,1,9,1,6,1,7,20,61,35,69,47,26,64,neutral,29,94,50,5,1,48,0.396
8975,80,male,143,71,4,9,0,5,3,3,9,9,1,4,76,45,83,30,50,51,85,71,1,60,1,1,0,0,0,0,0,0,1,7,53,76,29,81,52,27,57,haunted_hotel,81,31,53,19,0,0,0.226
8976,48,male,197,54,3,3,3,3,3,3,3,6,9,3,88,15,68,27,90,89,59,63,1,74,1,1,0,0,1,1,0,0,1,4,63,21,44,33,63,37,22,trap_exit,44,7,22,17,0,0,0.209
8977,23,female,168,69,0,3,9,5,5,7,8,8,9,9,54,79,78,16,82,63,43,74,1,70,0,0,0,0,0,0,0,0,0,7,40,56,30,67,54,62,21,darkness,32,79,32,13,0,0,0.295
8978,51,male,160,88,7,10,7,2,0,9,5,8,8,10,27,41,49,67,80,31,60,72,1,61,0,1,1,0,1,10,1,2,1,6,9,68,78,58,30,54,55,haunted_hotel,37,78,53,19,1,35,0.514
8979,65,female,165,105,3,5,5,8,8,6,2,5,2,3,32,59,51,45,51,52,33,56,1,61,0,1,0,0,0,0,1,9,0,3,68,55,24,89,55,34,76,trap_exit,78,71,47,13,0,0,0.201
8980,13,male,180,132,10,0,10,6,0,0,9,10,0,9,12,89,53,45,41,59,81,73,0,0,0,1,0,0,0,0,0,0,0,end,78,68,31,51,45,43,58,mechanical_noise,67,42,44,16,1,70,0.388
8981,61,male,173,40,8,5,2,10,2,5,2,4,10,10,28,39,22,69,32,70,83,85,1,76,1,1,1,5,1,9,0,0,0,3,65,51,29,51,50,69,54,flooding,26,49,71,10,0,0,0.226
8982,52,female,183,53,1,9,6,4,5,7,7,8,5,0,64,44,70,71,31,41,66,63,1,62,0,1,0,0,1,5,0,0,0,6,11,81,69,76,31,32,63,haunted_hotel,69,42,79,6,1,96,0.513
8983,56,female,140,140,1,8,9,3,8,9,0,7,3,8,23,60,67,16,72,54,77,64,1,45,1,0,0,0,1,10,1,6,0,6,31,63,72,48,51,37,68,liminal_office,74,92,21,12,0,0,0.119
8984,20,female,171,42,5,0,0,6,8,3,4,0,5,7,53,63,51,30,43,23,41,24,1,31,0,0,1,3,1,4,0,0,1,3,60,73,26,36,81,87,31,mechanical_noise,69,88,33,4,0,0,0.253
8985,73,female,171,82,10,10,7,5,10,4,2,9,9,10,54,60,46,24,43,60,50,34,1,94,1,1,0,0,0,0,0,0,1,1,79,63,57,90,76,59,52,mechanical_noise,29,31,54,6,0,0,0.239
8986,58,female,190,128,10,10,7,3,4,5,5,0,3,2,24,39,60,11,66,38,55,50,1,66,1,0,0,0,0,0,1,2,1,2,69,69,41,90,21,75,66,cave_isolation,60,45,59,6,1,113,0.38
8987,16,female,163,100,1,2,2,2,8,2,8,6,1,7,83,36,52,55,69,86,38,68,1,67,1,1,0,0,1,5,0,0,1,7,22,84,49,78,63,68,32,flooding,49,95,48,2,0,0,0.266
8988,12,other,183,50,1,4,0,8,1,2,4,5,0,9,27,23,10,62,81,28,51,86,0,0,1,0,1,3,1,6,0,0,0,7,38,79,52,89,40,74,87,neutral,77,74,19,13,0,0,0.177
8989,55,female,176,58,5,9,2,1,4,9,8,8,1,8,40,68,50,23,22,84,37,61,1,76,0,1,1,3,1,4,1,8,1,5,69,77,51,69,76,52,83,haunted_hotel,82,79,71,24,1,118,0.736
8990,33,female,205,59,5,1,6,4,7,10,0,0,0,5,39,37,81,13,46,31,67,90,1,47,0,0,0,0,0,0,0,0,0,3,30,37,28,52,35,54,46,mechanical_noise,40,33,50,23,1,43,0.596
8991,49,male,153,47,7,10,1,7,7,2,7,0,0,7,86,63,74,15,77,46,84,43,1,50,1,1,0,0,1,9,0,0,1,6,32,76,75,70,27,70,33,liminal_office,23,58,42,1,1,8,0.325
8992,30,female,156,107,10,2,6,0,4,1,1,0,2,1,13,12,78,33,87,40,45,70,1,96,0,1,0,0,1,9,0,0,1,6,21,79,71,40,42,58,90,neutral,41,86,71,23,0,0,0.302
8993,42,male,154,64,10,1,4,3,7,6,2,1,6,10,59,42,55,38,71,87,86,73,1,57,1,1,0,0,1,7,0,0,0,4,64,21,34,68,39,71,47,liminal_office,82,90,78,10,1,79,0.398
8994,78,male,200,43,9,3,0,2,4,0,3,8,6,10,56,40,10,48,51,53,58,73,1,86,1,0,1,1,1,1,0,0,1,1,61,27,36,50,32,34,42,liminal_office,72,61,34,24,1,111,0.679
8995,53,male,188,97,10,7,7,7,4,5,3,7,7,10,79,53,36,36,48,61,26,33,0,0,1,0,0,0,0,0,1,10,0,2,49,36,45,55,40,71,61,cave_isolation,53,51,82,12,0,0,0.215
8996,37,male,147,74,0,8,2,0,1,5,8,4,0,6,34,36,64,25,31,26,67,29,0,0,0,1,1,2,1,10,0,0,0,2,66,31,44,70,29,58,69,darkness,53,74,78,2,0,0,0.366
8997,24,male,142,41,0,7,0,4,7,9,6,0,10,1,72,61,74,17,51,64,50,47,0,0,1,0,0,0,0,0,0,0,0,8,61,22,38,89,30,70,70,liminal_office,38,72,77,15,1,67,0.633
8998,69,female,166,114,6,9,10,5,2,10,9,3,7,4,17,77,32,38,78,79,37,66,1,73,1,1,1,1,1,1,0,0,0,1,83,25,37,70,40,34,42,haunted_hotel,72,38,71,11,0,0,0.285
8999,29,female,148,136,8,9,2,10,10,10,4,4,4,1,69,30,71,78,27,36,84,46,1,24,0,1,1,4,1,5,0,0,0,8,53,67,55,72,55,39,26,mechanical_noise,78,37,20,19,1,59,0.421
9000,78,male,154,66,6,0,5,7,8,9,2,4,2,4,64,22,45,43,50,51,56,20,1,21,0,0,1,0,1,6,0,0,0,4,89,27,59,42,78,89,79,trap_exit,61,52,40,17,0,0,0.396
9001,14,female,171,95,3,8,1,1,8,5,10,9,6,8,68,57,70,54,48,50,37,52,1,39,1,0,0,0,1,1,0,0,0,0,55,26,23,40,83,87,27,flooding,41,78,59,20,0,0,0.287
9002,66,female,150,94,8,4,1,0,2,5,2,3,6,8,66,58,74,10,87,44,51,26,1,22,0,0,0,0,0,0,1,8,0,1,70,68,73,59,29,67,37,resource_rich,33,51,73,5,0,0,0.27
9003,69,female,142,127,10,1,5,9,0,4,3,5,0,4,60,59,67,29,46,86,37,34,1,94,0,1,1,3,0,0,0,0,1,5,48,25,53,78,63,37,88,trap_exit,63,87,26,10,0,0,0.273
9004,74,male,165,85,5,8,3,6,10,7,2,1,3,10,65,27,83,5,76,71,30,76,0,0,0,0,1,4,0,0,0,0,1,8,37,55,28,30,55,27,50,neutral,43,82,42,17,1,78,0.639
9005,63,female,146,74,9,1,3,6,10,10,10,2,0,1,75,38,41,60,82,23,24,42,1,65,1,1,0,0,1,10,1,8,0,0,57,31,48,38,36,68,60,cave_isolation,40,10,68,18,1,53,0.429
9006,35,male,194,113,10,0,1,8,10,4,10,10,7,10,20,14,78,20,62,23,71,28,1,67,1,1,1,0,0,0,0,0,0,5,55,59,37,62,66,59,61,neutral,61,63,17,13,0,0,0.341
9007,20,male,178,45,0,2,3,8,0,0,9,9,3,1,55,22,63,39,84,79,63,75,1,86,0,1,0,0,1,4,1,10,0,7,40,66,53,35,61,41,66,flooding,31,51,57,17,0,0,0.309
9008,48,male,143,107,5,5,1,3,4,0,4,9,5,7,21,74,28,66,51,61,48,31,0,0,0,0,1,2,1,10,0,0,0,6,5,72,78,67,48,47,87,trap_exit,48,59,54,7,0,0,0.289
9009,64,female,169,50,9,2,5,7,0,9,6,8,10,5,49,60,37,73,57,90,69,24,0,0,0,1,0,0,0,0,1,5,0,6,18,79,52,51,27,79,23,cave_isolation,52,63,68,13,0,0,0.184
9010,35,female,177,59,5,5,9,5,7,5,4,9,4,4,84,35,68,76,28,87,88,58,1,72,0,0,0,0,1,9,1,9,1,6,11,65,55,67,83,28,84,trap_exit,79,37,51,14,0,0,0.126
9011,32,male,190,66,0,2,1,10,10,0,4,6,2,3,89,81,42,20,83,79,50,88,1,84,1,0,0,0,1,9,0,0,0,0,35,26,30,35,83,89,49,liminal_office,41,5,25,7,0,0,0.175
9012,51,male,175,108,7,9,3,9,2,10,0,2,10,6,16,88,20,82,27,63,24,39,1,74,0,0,0,0,1,1,1,6,1,2,82,39,36,62,50,83,88,liminal_office,31,52,83,0,0,0,0.363
9013,73,female,199,44,4,1,7,3,2,1,9,3,8,0,57,89,39,17,43,23,71,82,0,0,0,1,1,0,0,0,0,0,1,2,43,24,48,70,82,55,26,cave_isolation,82,66,60,17,0,0,0.239
9014,80,female,190,128,3,1,7,7,9,3,9,6,1,2,14,17,24,74,89,28,48,72,1,78,1,0,1,0,1,5,1,4,1,3,32,32,56,46,25,31,25,haunted_hotel,55,22,25,4,0,0,0.265
9015,25,male,188,91,9,3,5,8,8,4,6,10,8,3,64,88,68,80,82,20,22,86,1,55,0,1,0,0,1,7,0,0,0,8,82,63,54,54,50,86,35,darkness,47,59,17,23,1,81,0.382
9016,53,female,154,118,0,2,2,8,4,6,0,0,9,2,19,10,25,51,35,31,26,41,1,59,0,1,0,0,1,5,0,0,1,0,58,77,45,48,46,48,68,mechanical_noise,66,19,81,9,1,99,0.396
9017,61,other,167,75,4,7,10,7,10,9,5,3,9,3,85,64,70,32,60,27,30,26,1,66,1,1,0,0,1,3,1,8,1,0,39,67,33,73,71,42,25,neutral,31,10,35,24,0,0,0.22
9018,72,male,164,132,0,0,1,3,4,6,0,7,7,1,74,63,63,75,39,26,65,79,0,0,1,0,0,0,0,0,1,5,0,7,45,69,47,65,31,45,44,neutral,81,38,66,9,0,0,0.129
9019,15,female,175,99,2,5,8,5,5,1,9,8,9,7,77,66,77,45,22,65,82,53,0,0,0,0,1,1,1,8,1,7,1,7,50,45,49,72,80,32,54,trap_exit,66,36,68,11,0,0,0.102
9020,28,male,143,66,9,5,8,8,10,8,4,6,2,2,35,50,73,45,57,84,28,73,1,88,1,0,0,0,1,6,0,0,0,1,71,38,54,30,25,49,74,darkness,71,37,38,14,0,0,0.284
9021,68,female,160,138,0,4,9,3,9,6,5,8,9,0,21,11,28,27,46,32,82,38,1,35,0,1,0,0,1,9,0,0,0,7,41,78,42,53,73,48,79,haunted_hotel,67,66,84,11,1,48,0.683
9022,59,male,204,129,9,9,10,8,7,6,2,8,5,3,83,25,40,35,59,31,72,63,1,93,1,1,1,4,0,0,0,0,1,2,44,77,42,78,83,40,77,cave_isolation,60,13,65,16,0,0,0.158
9023,55,male,208,82,2,10,0,4,6,0,8,4,10,5,49,43,73,6,69,22,39,28,1,26,0,0,0,0,0,0,1,5,0,3,51,35,27,61,29,78,76,darkness,49,32,21,20,1,108,0.553
9024,56,female,149,88,1,7,8,8,1,6,8,9,2,0,88,76,53,57,38,44,62,25,1,40,1,1,0,0,1,9,0,0,0,8,65,20,64,55,44,79,81,liminal_office,84,51,78,5,0,0,0.283
9025,44,female,189,109,3,10,4,0,4,9,4,0,4,8,44,26,77,61,58,77,22,67,1,46,1,0,0,0,1,5,0,0,1,4,74,25,44,53,30,77,41,cave_isolation,60,21,47,9,0,0,0.363
9026,42,male,149,75,6,0,8,4,7,6,8,2,4,8,72,37,73,52,78,56,89,77,1,85,0,0,0,0,0,0,0,0,0,end,53,42,50,30,50,27,50,liminal_office,67,32,83,0,0,0,0.123
9027,58,male,155,117,0,4,10,0,6,8,1,10,6,7,46,50,5,80,78,20,62,75,1,74,0,0,0,0,0,0,1,1,0,7,20,61,49,40,40,33,45,darkness,27,83,62,3,0,0,0.328
9028,17,male,177,95,6,3,1,0,3,10,0,1,6,5,44,60,76,17,24,33,89,69,1,52,1,1,0,0,1,9,1,4,0,7,24,50,51,63,74,76,30,flooding,80,72,41,11,0,0,0.209
9029,45,female,206,41,5,7,6,4,0,7,2,7,4,6,27,19,63,54,25,29,46,90,0,0,1,0,1,0,0,0,1,5,1,1,72,43,34,34,59,81,67,neutral,27,10,34,2,1,64,0.558
9030,64,female,159,87,3,10,0,10,7,9,2,5,0,8,35,70,61,77,77,34,55,24,0,0,1,1,0,0,0,0,0,0,1,8,68,34,59,67,22,68,21,haunted_hotel,21,30,66,17,0,0,0.264
9031,25,female,208,127,8,9,0,9,0,10,7,10,6,4,83,58,84,44,42,70,73,30,1,66,0,1,1,1,1,8,1,8,1,1,34,50,68,62,40,55,84,mechanical_noise,82,18,80,8,1,46,0.289
9032,27,female,209,140,6,10,7,0,0,8,1,6,6,10,72,25,9,79,66,65,24,78,1,56,1,1,1,1,0,0,1,4,0,end,44,48,67,69,71,57,69,resource_rich,43,53,48,6,0,0,0.133
9033,54,female,164,136,9,1,7,8,1,4,6,7,5,8,30,45,85,11,76,50,73,57,1,89,0,1,0,0,0,0,0,0,0,4,77,40,42,35,76,62,77,liminal_office,47,28,80,12,1,81,0.53
9034,23,female,193,87,9,9,6,9,3,6,5,3,1,3,81,51,63,74,34,41,36,21,1,27,0,1,1,2,1,5,0,0,0,end,45,46,62,57,84,72,85,mechanical_noise,23,68,25,24,0,0,0.17
9035,30,female,151,134,4,6,7,8,1,3,5,2,0,9,75,27,24,42,54,27,20,84,0,0,1,0,1,1,0,0,0,0,0,2,41,20,69,88,82,57,65,liminal_office,49,30,84,17,0,0,0.278
9036,52,female,204,131,1,1,6,0,0,9,5,6,4,4,68,39,45,54,27,89,72,90,1,88,1,1,0,0,1,9,0,0,1,8,35,25,40,50,41,74,52,resource_rich,66,60,56,20,0,0,0.194
9037,64,female,193,134,10,7,7,6,3,9,4,7,6,9,12,12,55,83,65,39,90,37,1,26,0,0,0,0,0,0,0,0,0,6,14,93,42,87,30,60,71,resource_rich,47,92,32,16,1,75,0.322
9038,40,male,206,60,0,10,1,9,5,5,6,10,1,3,25,27,65,75,30,73,90,64,1,42,0,1,0,0,1,4,0,0,0,2,52,57,68,66,21,63,53,trap_exit,26,50,63,19,0,0,0.292
9039,70,male,160,127,1,10,4,5,1,1,9,4,2,10,83,60,12,54,32,47,44,59,0,0,0,1,0,0,1,2,0,0,0,7,43,58,51,80,54,69,41,flooding,72,11,61,22,1,63,0.316
9040,75,male,144,95,8,4,5,1,5,0,0,6,9,3,25,15,29,44,77,22,52,22,1,20,1,1,0,0,1,3,0,0,0,2,80,32,65,42,51,53,55,trap_exit,22,25,40,17,0,0,0.274
9041,35,female,197,127,1,1,7,5,8,4,5,5,10,0,76,49,30,41,76,76,61,22,1,100,1,1,1,4,1,9,1,1,1,7,30,77,59,62,57,74,43,haunted_hotel,55,75,55,4,0,0,0.319
9042,27,male,143,69,4,0,0,0,8,8,7,2,5,6,56,56,38,19,48,30,22,78,0,0,0,0,0,0,1,4,1,2,0,2,63,55,37,67,59,76,65,trap_exit,62,60,28,12,1,103,0.5
9043,63,male,158,37,7,8,3,7,1,3,10,5,7,0,60,36,79,68,87,76,41,23,1,22,1,1,1,4,1,2,0,0,0,3,60,67,53,61,24,72,83,cave_isolation,65,5,82,22,0,0,0.187
9044,17,other,194,103,7,1,6,4,3,4,1,10,5,5,15,27,33,85,47,37,60,38,1,24,0,0,0,0,0,0,0,0,0,8,78,32,59,79,27,35,36,resource_rich,36,34,63,19,1,105,0.62
9045,48,female,200,131,10,10,7,6,4,1,5,8,4,5,66,75,27,68,60,85,60,48,0,0,1,0,0,0,1,8,0,0,0,5,38,76,30,30,26,29,26,neutral,83,41,32,0,1,53,0.374
9046,15,other,163,98,8,0,4,9,3,10,8,4,0,6,88,46,38,70,76,80,47,35,0,0,0,0,0,0,1,1,1,6,0,4,78,28,30,50,55,59,26,cave_isolation,46,39,16,22,1,45,0.624
9047,49,male,207,45,3,10,5,9,9,7,10,0,3,9,24,87,42,73,90,58,86,76,1,95,1,1,0,0,0,0,0,0,0,4,66,35,55,55,23,32,85,liminal_office,24,80,82,14,1,30,0.414
9048,52,female,158,40,9,6,7,1,3,8,3,7,2,3,29,29,49,58,66,62,90,35,1,50,1,0,0,0,0,0,1,10,1,4,68,11,33,35,29,62,72,haunted_hotel,61,14,68,19,1,109,0.549
9049,25,male,163,36,6,5,7,6,8,2,4,8,0,2,69,16,84,58,72,45,44,83,1,77,1,1,1,2,1,9,1,10,0,1,67,22,56,48,64,29,74,liminal_office,38,55,73,16,0,0,0.245
9050,62,male,193,111,8,7,7,8,8,3,5,4,1,4,74,73,24,16,53,85,23,90,0,0,1,1,0,0,0,0,0,0,1,3,49,73,46,31,50,28,61,trap_exit,53,26,84,22,1,58,0.542
9051,76,male,160,99,6,9,10,5,8,2,8,5,0,5,40,60,71,63,60,30,50,62,1,26,0,1,0,0,1,8,0,0,0,7,44,67,30,32,66,39,70,mechanical_noise,49,40,53,9,1,48,0.733
9052,63,female,158,125,0,2,2,3,2,6,10,10,7,6,83,21,24,70,78,50,67,65,1,23,1,1,0,0,1,7,1,2,0,5,54,67,57,90,54,51,54,liminal_office,46,8,30,16,1,101,0.38
9053,41,male,192,74,10,2,2,1,2,3,1,10,8,4,43,70,37,82,27,72,62,70,1,62,0,1,0,0,0,0,0,0,0,6,25,87,55,67,30,78,69,darkness,36,89,35,20,0,0,0.137
9054,68,female,189,140,5,5,7,9,9,5,5,3,1,4,90,36,70,28,77,71,84,36,1,35,1,0,1,0,0,0,0,0,0,8,35,21,39,74,39,85,21,liminal_office,73,21,78,12,0,0,0.256
9055,41,female,162,49,1,5,6,8,3,0,6,6,3,7,65,53,11,57,67,57,60,79,1,51,0,0,1,1,1,4,0,0,0,1,53,56,62,32,79,61,26,liminal_office,36,65,72,8,1,83,0.496
9056,53,male,176,133,6,2,1,0,8,1,9,9,9,3,35,58,17,57,34,39,40,45,0,0,0,0,1,3,0,0,0,0,0,7,34,50,53,51,52,49,31,trap_exit,71,39,57,12,1,72,0.563
9057,22,male,167,64,8,5,9,5,6,6,5,8,10,8,41,30,46,36,72,35,64,25,0,0,0,0,0,0,1,8,0,0,1,7,26,65,60,53,38,49,60,cave_isolation,59,14,20,6,0,0,0.243
9058,38,male,210,40,6,0,1,10,0,8,8,2,2,8,12,83,13,60,64,26,20,27,1,51,0,0,0,0,1,6,0,0,0,end,59,50,41,71,48,82,31,neutral,80,83,37,24,0,0,0.109
9059,35,female,160,132,7,0,7,4,10,10,5,1,6,10,90,27,28,81,75,24,81,60,1,38,0,0,1,2,0,0,0,0,0,2,80,60,25,38,25,72,20,resource_rich,32,81,60,13,0,0,0.297
